,MatchingTime,Code,Direction,Price,Volume,VolumeMatched,State,AvgMatchingPrice,MatchingVol,OrderTime,OrderNum,CloseProfit,Mkt,Account,Config
135,2016-03-24 00:00:00,000001.SZSE,0,0,100,100,AllMatched,10.5137405,100,2016-03-24 00:00:00,426,0,Mkt,<CounterMod.Account object at 0x0000000008346198>,{'CashFrozen': 0}
136,2016-03-24 00:00:00,000001.SZSE,1,0,100,100,AllMatched,10.5262605,100,2016-03-24 00:00:00,429,0,Mkt,<CounterMod.Account object at 0x0000000008346198>,{'CashFrozen': 0}
137,2016-03-25 00:00:00,000001.SZSE,0,0,100,100,AllMatched,10.5837055,100,2016-03-25 00:00:00,434,0,Mkt,<CounterMod.Account object at 0x0000000008346198>,{'CashFrozen': 0}
138,2016-03-25 00:00:00,000001.SZSE,1,0,100,100,AllMatched,10.5962955,100,2016-03-25 00:00:00,437,0,Mkt,<CounterMod.Account object at 0x0000000008346198>,{'CashFrozen': 0}
139,2016-03-28 00:00:00,000001.SZSE,0,0,100,100,AllMatched,10.4737605,100,2016-03-28 00:00:00,442,0,Mkt,<CounterMod.Account object at 0x0000000008346198>,{'CashFrozen': 0}
140,2016-03-28 00:00:00,000001.SZSE,1,0,100,100,AllMatched,10.4862405,100,2016-03-28 00:00:00,445,0,Mkt,<CounterMod.Account object at 0x0000000008346198>,{'CashFrozen': 0}
141,2016-03-29 00:00:00,000001.SZSE,0,0,100,100,AllMatched,10.4237855,100,2016-03-29 00:00:00,450,0,Mkt,<CounterMod.Account object at 0x0000000008346198>,{'CashFrozen': 0}
142,2016-03-29 00:00:00,000001.SZSE,1,0,100,100,AllMatched,10.4362155,100,2016-03-29 00:00:00,453,0,Mkt,<CounterMod.Account object at 0x0000000008346198>,{'CashFrozen': 0}
143,2016-03-30 00:00:00,000001.SZSE,0,0,100,100,AllMatched,10.6936505,100,2016-03-30 00:00:00,458,0,Mkt,<CounterMod.Account object at 0x0000000008346198>,{'CashFrozen': 0}
144,2016-03-30 00:00:00,000001.SZSE,1,0,100,100,AllMatched,10.7063505,100,2016-03-30 00:00:00,461,0,Mkt,<CounterMod.Account object at 0x0000000008346198>,{'CashFrozen': 0}
145,2016-03-31 00:00:00,000001.SZSE,0,0,100,100,AllMatched,10.6336805,100,2016-03-31 00:00:00,466,0,Mkt,<CounterMod.Account object at 0x0000000008346198>,{'CashFrozen': 0}
146,2016-03-31 00:00:00,000001.SZSE,1,0,100,100,AllMatched,10.6463205,100,2016-03-31 00:00:00,469,0,Mkt,<CounterMod.Account object at 0x0000000008346198>,{'CashFrozen': 0}
147,2016-04-01 00:00:00,000001.SZSE,0,0,100,100,AllMatched,10.6536705,100,2016-04-01 00:00:00,474,0,Mkt,<CounterMod.Account object at 0x0000000008346198>,{'CashFrozen': 0}
148,2016-04-01 00:00:00,000001.SZSE,1,0,100,100,AllMatched,10.6663305,100,2016-04-01 00:00:00,477,0,Mkt,<CounterMod.Account object at 0x0000000008346198>,{'CashFrozen': 0}
149,2016-04-05 00:00:00,000001.SZSE,0,0,100,100,AllMatched,10.6936505,100,2016-04-05 00:00:00,482,0,Mkt,<CounterMod.Account object at 0x0000000008346198>,{'CashFrozen': 0}
150,2016-04-05 00:00:00,000001.SZSE,1,0,100,100,AllMatched,10.7063505,100,2016-04-05 00:00:00,485,0,Mkt,<CounterMod.Account object at 0x0000000008346198>,{'CashFrozen': 0}
151,2016-04-06 00:00:00,000001.SZSE,0,0,100,100,AllMatched,10.7136405,100,2016-04-06 00:00:00,490,0,Mkt,<CounterMod.Account object at 0x0000000008346198>,{'CashFrozen': 0}
152,2016-04-06 00:00:00,000001.SZSE,1,0,100,100,AllMatched,10.7263605,100,2016-04-06 00:00:00,493,0,Mkt,<CounterMod.Account object at 0x0000000008346198>,{'CashFrozen': 0}
153,2016-04-07 00:00:00,000001.SZSE,0,0,100,100,AllMatched,10.5837055,100,2016-04-07 00:00:00,498,0,Mkt,<CounterMod.Account object at 0x0000000008346198>,{'CashFrozen': 0}
154,2016-04-07 00:00:00,000001.SZSE,1,0,100,100,AllMatched,10.5962955,100,2016-04-07 00:00:00,501,0,Mkt,<CounterMod.Account object at 0x0000000008346198>,{'CashFrozen': 0}
155,2016-04-08 00:00:00,000001.SZSE,0,0,100,100,AllMatched,10.5637155,100,2016-04-08 00:00:00,506,0,Mkt,<CounterMod.Account object at 0x0000000008346198>,{'CashFrozen': 0}
156,2016-04-08 00:00:00,000001.SZSE,1,0,100,100,AllMatched,10.5762855,100,2016-04-08 00:00:00,509,0,Mkt,<CounterMod.Account object at 0x0000000008346198>,{'CashFrozen': 0}
157,2016-04-11 00:00:00,000001.SZSE,0,0,100,100,AllMatched,10.7136405,100,2016-04-11 00:00:00,514,0,Mkt,<CounterMod.Account object at 0x0000000008346198>,{'CashFrozen': 0}
158,2016-04-11 00:00:00,000001.SZSE,1,0,100,100,AllMatched,10.7263605,100,2016-04-11 00:00:00,517,0,Mkt,<CounterMod.Account object at 0x0000000008346198>,{'CashFrozen': 0}
159,2016-04-12 00:00:00,000001.SZSE,0,0,100,100,AllMatched,10.6636655,100,2016-04-12 00:00:00,522,0,Mkt,<CounterMod.Account object at 0x0000000008346198>,{'CashFrozen': 0}
160,2016-04-12 00:00:00,000001.SZSE,1,0,100,100,AllMatched,10.6763355,100,2016-04-12 00:00:00,525,0,Mkt,<CounterMod.Account object at 0x0000000008346198>,{'CashFrozen': 0}
161,2016-04-13 00:00:00,000001.SZSE,0,0,100,100,AllMatched,10.8035955,100,2016-04-13 00:00:00,530,0,Mkt,<CounterMod.Account object at 0x0000000008346198>,{'CashFrozen': 0}
162,2016-04-13 00:00:00,000001.SZSE,1,0,100,100,AllMatched,10.8164055,100,2016-04-13 00:00:00,533,0,Mkt,<CounterMod.Account object at 0x0000000008346198>,{'CashFrozen': 0}
163,2016-04-14 00:00:00,000001.SZSE,0,0,100,100,AllMatched,10.8335805,100,2016-04-14 00:00:00,538,0,Mkt,<CounterMod.Account object at 0x0000000008346198>,{'CashFrozen': 0}
164,2016-04-14 00:00:00,000001.SZSE,1,0,100,100,AllMatched,10.8464205,100,2016-04-14 00:00:00,541,0,Mkt,<CounterMod.Account object at 0x0000000008346198>,{'CashFrozen': 0}
165,2016-04-15 00:00:00,000001.SZSE,0,0,100,100,AllMatched,10.8735605,100,2016-04-15 00:00:00,546,0,Mkt,<CounterMod.Account object at 0x0000000008346198>,{'CashFrozen': 0}
166,2016-04-15 00:00:00,000001.SZSE,1,0,100,100,AllMatched,10.8864405,100,2016-04-15 00:00:00,549,0,Mkt,<CounterMod.Account object at 0x0000000008346198>,{'CashFrozen': 0}
167,2016-04-18 00:00:00,000001.SZSE,0,0,100,100,AllMatched,10.7236355,100,2016-04-18 00:00:00,554,0,Mkt,<CounterMod.Account object at 0x0000000008346198>,{'CashFrozen': 0}
168,2016-04-18 00:00:00,000001.SZSE,1,0,100,100,AllMatched,10.7363655,100,2016-04-18 00:00:00,557,0,Mkt,<CounterMod.Account object at 0x0000000008346198>,{'CashFrozen': 0}
169,2016-04-19 00:00:00,000001.SZSE,0,0,100,100,AllMatched,10.7636155,100,2016-04-19 00:00:00,562,0,Mkt,<CounterMod.Account object at 0x0000000008346198>,{'CashFrozen': 0}
170,2016-04-19 00:00:00,000001.SZSE,1,0,100,100,AllMatched,10.7763855,100,2016-04-19 00:00:00,565,0,Mkt,<CounterMod.Account object at 0x0000000008346198>,{'CashFrozen': 0}
171,2016-04-20 00:00:00,000001.SZSE,0,0,100,100,AllMatched,10.5137405,100,2016-04-20 00:00:00,570,0,Mkt,<CounterMod.Account object at 0x0000000008346198>,{'CashFrozen': 0}
172,2016-04-20 00:00:00,000001.SZSE,1,0,100,100,AllMatched,10.5262605,100,2016-04-20 00:00:00,573,0,Mkt,<CounterMod.Account object at 0x0000000008346198>,{'CashFrozen': 0}
173,2016-04-21 00:00:00,000001.SZSE,0,0,100,100,AllMatched,10.5037455,100,2016-04-21 00:00:00,578,0,Mkt,<CounterMod.Account object at 0x0000000008346198>,{'CashFrozen': 0}
174,2016-04-21 00:00:00,000001.SZSE,1,0,100,100,AllMatched,10.5162555,100,2016-04-21 00:00:00,581,0,Mkt,<CounterMod.Account object at 0x0000000008346198>,{'CashFrozen': 0}
175,2016-04-22 00:00:00,000001.SZSE,0,0,100,100,AllMatched,10.5437255,100,2016-04-22 00:00:00,586,0,Mkt,<CounterMod.Account object at 0x0000000008346198>,{'CashFrozen': 0}
176,2016-04-22 00:00:00,000001.SZSE,1,0,100,100,AllMatched,10.5562755,100,2016-04-22 00:00:00,589,0,Mkt,<CounterMod.Account object at 0x0000000008346198>,{'CashFrozen': 0}
177,2016-04-25 00:00:00,000001.SZSE,0,0,100,100,AllMatched,10.4937505,100,2016-04-25 00:00:00,594,0,Mkt,<CounterMod.Account object at 0x0000000008346198>,{'CashFrozen': 0}
178,2016-04-25 00:00:00,000001.SZSE,1,0,100,100,AllMatched,10.5062505,100,2016-04-25 00:00:00,597,0,Mkt,<CounterMod.Account object at 0x0000000008346198>,{'CashFrozen': 0}
179,2016-04-26 00:00:00,000001.SZSE,0,0,100,100,AllMatched,10.5837055,100,2016-04-26 00:00:00,602,0,Mkt,<CounterMod.Account object at 0x0000000008346198>,{'CashFrozen': 0}
180,2016-04-26 00:00:00,000001.SZSE,1,0,100,100,AllMatched,10.5962955,100,2016-04-26 00:00:00,605,0,Mkt,<CounterMod.Account object at 0x0000000008346198>,{'CashFrozen': 0}
181,2016-04-27 00:00:00,000001.SZSE,0,0,100,100,AllMatched,10.5637155,100,2016-04-27 00:00:00,610,0,Mkt,<CounterMod.Account object at 0x0000000008346198>,{'CashFrozen': 0}
182,2016-04-27 00:00:00,000001.SZSE,1,0,100,100,AllMatched,10.5762855,100,2016-04-27 00:00:00,613,0,Mkt,<CounterMod.Account object at 0x0000000008346198>,{'CashFrozen': 0}
183,2016-04-28 00:00:00,000001.SZSE,0,0,100,100,AllMatched,10.6536705,100,2016-04-28 00:00:00,618,0,Mkt,<CounterMod.Account object at 0x0000000008346198>,{'CashFrozen': 0}
184,2016-04-28 00:00:00,000001.SZSE,1,0,100,100,AllMatched,10.6663305,100,2016-04-28 00:00:00,621,0,Mkt,<CounterMod.Account object at 0x0000000008346198>,{'CashFrozen': 0}
185,2016-04-29 00:00:00,000001.SZSE,0,0,100,100,AllMatched,10.5637155,100,2016-04-29 00:00:00,626,0,Mkt,<CounterMod.Account object at 0x0000000008346198>,{'CashFrozen': 0}
186,2016-04-29 00:00:00,000001.SZSE,1,0,100,100,AllMatched,10.5762855,100,2016-04-29 00:00:00,629,0,Mkt,<CounterMod.Account object at 0x0000000008346198>,{'CashFrozen': 0}
187,2016-05-03 00:00:00,000001.SZSE,0,0,100,100,AllMatched,10.6736605,100,2016-05-03 00:00:00,634,0,Mkt,<CounterMod.Account object at 0x0000000008346198>,{'CashFrozen': 0}
188,2016-05-03 00:00:00,000001.SZSE,1,0,100,100,AllMatched,10.6863405,100,2016-05-03 00:00:00,637,0,Mkt,<CounterMod.Account object at 0x0000000008346198>,{'CashFrozen': 0}
189,2016-05-04 00:00:00,000001.SZSE,0,0,100,100,AllMatched,10.7136405,100,2016-05-04 00:00:00,642,0,Mkt,<CounterMod.Account object at 0x0000000008346198>,{'CashFrozen': 0}
190,2016-05-04 00:00:00,000001.SZSE,1,0,100,100,AllMatched,10.7263605,100,2016-05-04 00:00:00,645,0,Mkt,<CounterMod.Account object at 0x0000000008346198>,{'CashFrozen': 0}
191,2016-05-05 00:00:00,000001.SZSE,0,0,100,100,AllMatched,10.7136405,100,2016-05-05 00:00:00,650,0,Mkt,<CounterMod.Account object at 0x0000000008346198>,{'CashFrozen': 0}
192,2016-05-05 00:00:00,000001.SZSE,1,0,100,100,AllMatched,10.7263605,100,2016-05-05 00:00:00,653,0,Mkt,<CounterMod.Account object at 0x0000000008346198>,{'CashFrozen': 0}
193,2016-05-06 00:00:00,000001.SZSE,0,0,100,100,AllMatched,10.5137405,100,2016-05-06 00:00:00,658,0,Mkt,<CounterMod.Account object at 0x0000000008346198>,{'CashFrozen': 0}
194,2016-05-06 00:00:00,000001.SZSE,1,0,100,100,AllMatched,10.5262605,100,2016-05-06 00:00:00,661,0,Mkt,<CounterMod.Account object at 0x0000000008346198>,{'CashFrozen': 0}
195,2016-05-09 00:00:00,000001.SZSE,0,0,100,100,AllMatched,10.3438255,100,2016-05-09 00:00:00,666,0,Mkt,<CounterMod.Account object at 0x0000000008346198>,{'CashFrozen': 0}
196,2016-05-09 00:00:00,000001.SZSE,1,0,100,100,AllMatched,10.3561755,100,2016-05-09 00:00:00,669,0,Mkt,<CounterMod.Account object at 0x0000000008346198>,{'CashFrozen': 0}
197,2016-05-10 00:00:00,000001.SZSE,0,0,100,100,AllMatched,10.2738605,100,2016-05-10 00:00:00,674,0,Mkt,<CounterMod.Account object at 0x0000000008346198>,{'CashFrozen': 0}
198,2016-05-10 00:00:00,000001.SZSE,1,0,100,100,AllMatched,10.2861405,100,2016-05-10 00:00:00,677,0,Mkt,<CounterMod.Account object at 0x0000000008346198>,{'CashFrozen': 0}
199,2016-05-11 00:00:00,000001.SZSE,0,0,100,100,AllMatched,10.3638155,100,2016-05-11 00:00:00,682,0,Mkt,<CounterMod.Account object at 0x0000000008346198>,{'CashFrozen': 0}
200,2016-05-11 00:00:00,000001.SZSE,1,0,100,100,AllMatched,10.3761855,100,2016-05-11 00:00:00,685,0,Mkt,<CounterMod.Account object at 0x0000000008346198>,{'CashFrozen': 0}
201,2016-05-12 00:00:00,000001.SZSE,0,0,100,100,AllMatched,10.3738105,100,2016-05-12 00:00:00,690,0,Mkt,<CounterMod.Account object at 0x0000000008346198>,{'CashFrozen': 0}
202,2016-05-12 00:00:00,000001.SZSE,1,0,100,100,AllMatched,10.3861905,100,2016-05-12 00:00:00,693,0,Mkt,<CounterMod.Account object at 0x0000000008346198>,{'CashFrozen': 0}
203,2016-05-13 00:00:00,000001.SZSE,0,0,100,100,AllMatched,10.3438255,100,2016-05-13 00:00:00,698,0,Mkt,<CounterMod.Account object at 0x0000000008346198>,{'CashFrozen': 0}
204,2016-05-13 00:00:00,000001.SZSE,1,0,100,100,AllMatched,10.3561755,100,2016-05-13 00:00:00,701,0,Mkt,<CounterMod.Account object at 0x0000000008346198>,{'CashFrozen': 0}
205,2016-05-16 00:00:00,000001.SZSE,0,0,100,100,AllMatched,10.3538205,100,2016-05-16 00:00:00,706,0,Mkt,<CounterMod.Account object at 0x0000000008346198>,{'CashFrozen': 0}
206,2016-05-16 00:00:00,000001.SZSE,1,0,100,100,AllMatched,10.3661805,100,2016-05-16 00:00:00,709,0,Mkt,<CounterMod.Account object at 0x0000000008346198>,{'CashFrozen': 0}
207,2016-05-17 00:00:00,000001.SZSE,0,0,100,100,AllMatched,10.2938505,100,2016-05-17 00:00:00,714,0,Mkt,<CounterMod.Account object at 0x0000000008346198>,{'CashFrozen': 0}
208,2016-05-17 00:00:00,000001.SZSE,1,0,100,100,AllMatched,10.3061505,100,2016-05-17 00:00:00,717,0,Mkt,<CounterMod.Account object at 0x0000000008346198>,{'CashFrozen': 0}
209,2016-05-18 00:00:00,000001.SZSE,0,0,100,100,AllMatched,10.2938505,100,2016-05-18 00:00:00,722,0,Mkt,<CounterMod.Account object at 0x0000000008346198>,{'CashFrozen': 0}
210,2016-05-18 00:00:00,000001.SZSE,1,0,100,100,AllMatched,10.3061505,100,2016-05-18 00:00:00,725,0,Mkt,<CounterMod.Account object at 0x0000000008346198>,{'CashFrozen': 0}
211,2016-05-19 00:00:00,000001.SZSE,0,0,100,100,AllMatched,10.2438755,100,2016-05-19 00:00:00,730,0,Mkt,<CounterMod.Account object at 0x0000000008346198>,{'CashFrozen': 0}
212,2016-05-19 00:00:00,000001.SZSE,1,0,100,100,AllMatched,10.2561255,100,2016-05-19 00:00:00,733,0,Mkt,<CounterMod.Account object at 0x0000000008346198>,{'CashFrozen': 0}
213,2016-05-20 00:00:00,000001.SZSE,0,0,100,100,AllMatched,10.2938505,100,2016-05-20 00:00:00,738,0,Mkt,<CounterMod.Account object at 0x0000000008346198>,{'CashFrozen': 0}
214,2016-05-20 00:00:00,000001.SZSE,1,0,100,100,AllMatched,10.3061505,100,2016-05-20 00:00:00,741,0,Mkt,<CounterMod.Account object at 0x0000000008346198>,{'CashFrozen': 0}
215,2016-05-23 00:00:00,000001.SZSE,0,0,100,100,AllMatched,10.2738605,100,2016-05-23 00:00:00,746,0,Mkt,<CounterMod.Account object at 0x0000000008346198>,{'CashFrozen': 0}
216,2016-05-23 00:00:00,000001.SZSE,1,0,100,100,AllMatched,10.2861405,100,2016-05-23 00:00:00,749,0,Mkt,<CounterMod.Account object at 0x0000000008346198>,{'CashFrozen': 0}
217,2016-05-24 00:00:00,000001.SZSE,0,0,100,100,AllMatched,10.2038955,100,2016-05-24 00:00:00,754,0,Mkt,<CounterMod.Account object at 0x0000000008346198>,{'CashFrozen': 0}
218,2016-05-24 00:00:00,000001.SZSE,1,0,100,100,AllMatched,10.2161055,100,2016-05-24 00:00:00,757,0,Mkt,<CounterMod.Account object at 0x0000000008346198>,{'CashFrozen': 0}
219,2016-05-25 00:00:00,000001.SZSE,0,0,100,100,AllMatched,10.2238855,100,2016-05-25 00:00:00,762,0,Mkt,<CounterMod.Account object at 0x0000000008346198>,{'CashFrozen': 0}
220,2016-05-25 00:00:00,000001.SZSE,1,0,100,100,AllMatched,10.2361155,100,2016-05-25 00:00:00,765,0,Mkt,<CounterMod.Account object at 0x0000000008346198>,{'CashFrozen': 0}
221,2016-05-26 00:00:00,000001.SZSE,0,0,100,100,AllMatched,10.2138905,100,2016-05-26 00:00:00,770,0,Mkt,<CounterMod.Account object at 0x0000000008346198>,{'CashFrozen': 0}
222,2016-05-26 00:00:00,000001.SZSE,1,0,100,100,AllMatched,10.2261105,100,2016-05-26 00:00:00,773,0,Mkt,<CounterMod.Account object at 0x0000000008346198>,{'CashFrozen': 0}
223,2016-05-27 00:00:00,000001.SZSE,0,0,100,100,AllMatched,10.2638655,100,2016-05-27 00:00:00,778,0,Mkt,<CounterMod.Account object at 0x0000000008346198>,{'CashFrozen': 0}
224,2016-05-27 00:00:00,000001.SZSE,1,0,100,100,AllMatched,10.2761355,100,2016-05-27 00:00:00,781,0,Mkt,<CounterMod.Account object at 0x0000000008346198>,{'CashFrozen': 0}
225,2016-05-30 00:00:00,000001.SZSE,0,0,100,100,AllMatched,10.2738605,100,2016-05-30 00:00:00,786,0,Mkt,<CounterMod.Account object at 0x0000000008346198>,{'CashFrozen': 0}
226,2016-05-30 00:00:00,000001.SZSE,1,0,100,100,AllMatched,10.2861405,100,2016-05-30 00:00:00,789,0,Mkt,<CounterMod.Account object at 0x0000000008346198>,{'CashFrozen': 0}
227,2016-05-31 00:00:00,000001.SZSE,0,0,100,100,AllMatched,10.5437255,100,2016-05-31 00:00:00,794,0,Mkt,<CounterMod.Account object at 0x0000000008346198>,{'CashFrozen': 0}
228,2016-05-31 00:00:00,000001.SZSE,1,0,100,100,AllMatched,10.5562755,100,2016-05-31 00:00:00,797,0,Mkt,<CounterMod.Account object at 0x0000000008346198>,{'CashFrozen': 0}
229,2016-06-01 00:00:00,000001.SZSE,0,0,100,100,AllMatched,10.4737605,100,2016-06-01 00:00:00,802,0,Mkt,<CounterMod.Account object at 0x0000000008346198>,{'CashFrozen': 0}
230,2016-06-01 00:00:00,000001.SZSE,1,0,100,100,AllMatched,10.4862405,100,2016-06-01 00:00:00,805,0,Mkt,<CounterMod.Account object at 0x0000000008346198>,{'CashFrozen': 0}
231,2016-06-02 00:00:00,000001.SZSE,0,0,100,100,AllMatched,10.4537705,100,2016-06-02 00:00:00,810,0,Mkt,<CounterMod.Account object at 0x0000000008346198>,{'CashFrozen': 0}
232,2016-06-02 00:00:00,000001.SZSE,1,0,100,100,AllMatched,10.4662305,100,2016-06-02 00:00:00,813,0,Mkt,<CounterMod.Account object at 0x0000000008346198>,{'CashFrozen': 0}
233,2016-06-03 00:00:00,000001.SZSE,0,0,100,100,AllMatched,10.4937505,100,2016-06-03 00:00:00,818,0,Mkt,<CounterMod.Account object at 0x0000000008346198>,{'CashFrozen': 0}
234,2016-06-03 00:00:00,000001.SZSE,1,0,100,100,AllMatched,10.5062505,100,2016-06-03 00:00:00,821,0,Mkt,<CounterMod.Account object at 0x0000000008346198>,{'CashFrozen': 0}
235,2016-06-06 00:00:00,000001.SZSE,0,0,100,100,AllMatched,10.5037455,100,2016-06-06 00:00:00,826,0,Mkt,<CounterMod.Account object at 0x0000000008346198>,{'CashFrozen': 0}
236,2016-06-06 00:00:00,000001.SZSE,1,0,100,100,AllMatched,10.5162555,100,2016-06-06 00:00:00,829,0,Mkt,<CounterMod.Account object at 0x0000000008346198>,{'CashFrozen': 0}
237,2016-06-07 00:00:00,000001.SZSE,0,0,100,100,AllMatched,10.5137405,100,2016-06-07 00:00:00,834,0,Mkt,<CounterMod.Account object at 0x0000000008346198>,{'CashFrozen': 0}
238,2016-06-07 00:00:00,000001.SZSE,1,0,100,100,AllMatched,10.5262605,100,2016-06-07 00:00:00,837,0,Mkt,<CounterMod.Account object at 0x0000000008346198>,{'CashFrozen': 0}
239,2016-06-08 00:00:00,000001.SZSE,0,0,100,100,AllMatched,10.4937505,100,2016-06-08 00:00:00,842,0,Mkt,<CounterMod.Account object at 0x0000000008346198>,{'CashFrozen': 0}
240,2016-06-08 00:00:00,000001.SZSE,1,0,100,100,AllMatched,10.5062505,100,2016-06-08 00:00:00,845,0,Mkt,<CounterMod.Account object at 0x0000000008346198>,{'CashFrozen': 0}
241,2016-06-13 00:00:00,000001.SZSE,0,0,100,100,AllMatched,10.3238355,100,2016-06-13 00:00:00,850,0,Mkt,<CounterMod.Account object at 0x0000000008346198>,{'CashFrozen': 0}
242,2016-06-13 00:00:00,000001.SZSE,1,0,100,100,AllMatched,10.3361655,100,2016-06-13 00:00:00,853,0,Mkt,<CounterMod.Account object at 0x0000000008346198>,{'CashFrozen': 0}
243,2016-06-14 00:00:00,000001.SZSE,0,0,100,100,AllMatched,10.3938005,100,2016-06-14 00:00:00,858,0,Mkt,<CounterMod.Account object at 0x0000000008346198>,{'CashFrozen': 0}
244,2016-06-14 00:00:00,000001.SZSE,1,0,100,100,AllMatched,10.4062005,100,2016-06-14 00:00:00,861,0,Mkt,<CounterMod.Account object at 0x0000000008346198>,{'CashFrozen': 0}
245,2016-06-15 00:00:00,000001.SZSE,0,0,100,100,AllMatched,10.4337805,100,2016-06-15 00:00:00,866,0,Mkt,<CounterMod.Account object at 0x0000000008346198>,{'CashFrozen': 0}
246,2016-06-15 00:00:00,000001.SZSE,1,0,100,100,AllMatched,10.4462205,100,2016-06-15 00:00:00,869,0,Mkt,<CounterMod.Account object at 0x0000000008346198>,{'CashFrozen': 0}
247,2016-06-16 00:00:00,000001.SZSE,0,0,100,100,AllMatched,8.5647155,100,2016-06-16 00:00:00,874,0,Mkt,<CounterMod.Account object at 0x0000000008346198>,{'CashFrozen': 0}
248,2016-06-16 00:00:00,000001.SZSE,1,0,100,100,AllMatched,8.5752855,100,2016-06-16 00:00:00,877,0,Mkt,<CounterMod.Account object at 0x0000000008346198>,{'CashFrozen': 0}
249,2016-06-17 00:00:00,000001.SZSE,0,0,100,100,AllMatched,8.5747105,100,2016-06-17 00:00:00,882,0,Mkt,<CounterMod.Account object at 0x0000000008346198>,{'CashFrozen': 0}
250,2016-06-17 00:00:00,000001.SZSE,1,0,100,100,AllMatched,8.5852905,100,2016-06-17 00:00:00,885,0,Mkt,<CounterMod.Account object at 0x0000000008346198>,{'CashFrozen': 0}
251,2016-06-20 00:00:00,000001.SZSE,0,0,100,100,AllMatched,8.5947005,100,2016-06-20 00:00:00,890,0,Mkt,<CounterMod.Account object at 0x0000000008346198>,{'CashFrozen': 0}
252,2016-06-20 00:00:00,000001.SZSE,1,0,100,100,AllMatched,8.6053005,100,2016-06-20 00:00:00,893,0,Mkt,<CounterMod.Account object at 0x0000000008346198>,{'CashFrozen': 0}
253,2016-06-21 00:00:00,000001.SZSE,0,0,100,100,AllMatched,8.6046955,100,2016-06-21 00:00:00,898,0,Mkt,<CounterMod.Account object at 0x0000000008346198>,{'CashFrozen': 0}
254,2016-06-21 00:00:00,000001.SZSE,1,0,100,100,AllMatched,8.6153055,100,2016-06-21 00:00:00,901,0,Mkt,<CounterMod.Account object at 0x0000000008346198>,{'CashFrozen': 0}
255,2016-06-22 00:00:00,000001.SZSE,0,0,100,100,AllMatched,8.7246355,100,2016-06-22 00:00:00,906,0,Mkt,<CounterMod.Account object at 0x0000000008346198>,{'CashFrozen': 0}
256,2016-06-22 00:00:00,000001.SZSE,1,0,100,100,AllMatched,8.7353655,100,2016-06-22 00:00:00,909,0,Mkt,<CounterMod.Account object at 0x0000000008346198>,{'CashFrozen': 0}
257,2016-06-23 00:00:00,000001.SZSE,0,0,100,100,AllMatched,8.6546705,100,2016-06-23 00:00:00,914,0,Mkt,<CounterMod.Account object at 0x0000000008346198>,{'CashFrozen': 0}
258,2016-06-23 00:00:00,000001.SZSE,1,0,100,100,AllMatched,8.6653305,100,2016-06-23 00:00:00,917,0,Mkt,<CounterMod.Account object at 0x0000000008346198>,{'CashFrozen': 0}
259,2016-06-24 00:00:00,000001.SZSE,0,0,100,100,AllMatched,8.5647155,100,2016-06-24 00:00:00,922,0,Mkt,<CounterMod.Account object at 0x0000000008346198>,{'CashFrozen': 0}
260,2016-06-24 00:00:00,000001.SZSE,1,0,100,100,AllMatched,8.5752855,100,2016-06-24 00:00:00,925,0,Mkt,<CounterMod.Account object at 0x0000000008346198>,{'CashFrozen': 0}
261,2016-06-27 00:00:00,000001.SZSE,0,0,100,100,AllMatched,8.6046955,100,2016-06-27 00:00:00,930,0,Mkt,<CounterMod.Account object at 0x0000000008346198>,{'CashFrozen': 0}
262,2016-06-27 00:00:00,000001.SZSE,1,0,100,100,AllMatched,8.6153055,100,2016-06-27 00:00:00,933,0,Mkt,<CounterMod.Account object at 0x0000000008346198>,{'CashFrozen': 0}
263,2016-06-28 00:00:00,000001.SZSE,0,0,100,100,AllMatched,8.6246855,100,2016-06-28 00:00:00,938,0,Mkt,<CounterMod.Account object at 0x0000000008346198>,{'CashFrozen': 0}
264,2016-06-28 00:00:00,000001.SZSE,1,0,100,100,AllMatched,8.6353155,100,2016-06-28 00:00:00,941,0,Mkt,<CounterMod.Account object at 0x0000000008346198>,{'CashFrozen': 0}
265,2016-06-29 00:00:00,000001.SZSE,0,0,100,100,AllMatched,8.6846555,100,2016-06-29 00:00:00,946,0,Mkt,<CounterMod.Account object at 0x0000000008346198>,{'CashFrozen': 0}
266,2016-06-29 00:00:00,000001.SZSE,1,0,100,100,AllMatched,8.6953455,100,2016-06-29 00:00:00,949,0,Mkt,<CounterMod.Account object at 0x0000000008346198>,{'CashFrozen': 0}
267,2016-06-30 00:00:00,000001.SZSE,0,0,100,100,AllMatched,8.6946505,100,2016-06-30 00:00:00,954,0,Mkt,<CounterMod.Account object at 0x0000000008346198>,{'CashFrozen': 0}
268,2016-06-30 00:00:00,000001.SZSE,1,0,100,100,AllMatched,8.7053505,100,2016-06-30 00:00:00,957,0,Mkt,<CounterMod.Account object at 0x0000000008346198>,{'CashFrozen': 0}
269,2016-07-01 00:00:00,000001.SZSE,0,0,100,100,AllMatched,8.7046455,100,2016-07-01 00:00:00,962,0,Mkt,<CounterMod.Account object at 0x0000000008346198>,{'CashFrozen': 0}
270,2016-07-01 00:00:00,000001.SZSE,1,0,100,100,AllMatched,8.7153555,100,2016-07-01 00:00:00,965,0,Mkt,<CounterMod.Account object at 0x0000000008346198>,{'CashFrozen': 0}
