,Code,Direction,Price,Volume,VolumeMatched,State,AvgMatchingPrice,OrderTime,OrderNum,Mkt,Account,Config
354,000001.SZSE,0,0,100,100,AllMatched,10.1539205,2016-03-11 00:00:00,354,Mkt,<CounterMod.Account object at 0x0000000008346198>,{'CashFrozen': 0}
355,000001.SZSE,1,100,100,0,OrderCancel,0,2016-03-11 00:00:00,355,Mkt,<CounterMod.Account object at 0x0000000008346198>,"{'CashFrozen': 0, 'OrderCancelReson': 'Wrong order price!'}"
356,000001.SZSE,1,0.01,100,0,OrderCancel,0,2016-03-11 00:00:00,356,Mkt,<CounterMod.Account object at 0x0000000008346198>,"{'CashFrozen': 0, 'OrderCancelReson': 'Wrong order price!'}"
357,000001.SZSE,1,0,100,100,AllMatched,10.1660805,2016-03-11 00:00:00,357,Mkt,<CounterMod.Account object at 0x0000000008346198>,{'CashFrozen': 0}
358,000001.SZSE,1,0,6000,0,OrderCancel,0,2016-03-11 00:00:00,358,Mkt,<CounterMod.Account object at 0x0000000008346198>,"{'CashFrozen': 0, 'OrderCancelReson': 'CashAvailable not enough!'}"
359,000001.SZSE,1,0,100,0,OrderCancel,0,2016-03-11 00:00:00,359,Mkt,<CounterMod.Account object at 0x0000000008346198>,"{'CashFrozen': 0, 'OrderCancelReson': 'CashAvailable not enough!'}"
360,000001.SZSE,1,0,100,0,OrderCancel,0,2016-03-11 00:00:00,360,Mkt,<CounterMod.Account object at 0x0000000008346198>,"{'CashFrozen': 0, 'OrderCancelReson': 'CashAvailable not enough!'}"
361,000001.SZSE,1,0,10000000000,0,OrderCancel,0,2016-03-14 00:00:00,361,Mkt,<CounterMod.Account object at 0x0000000008346198>,"{'CashFrozen': 0, 'OrderCancelReson': 'CashAvailable not enough!'}"
362,000001.SZSE,0,0,100,100,AllMatched,10.2538705,2016-03-14 00:00:00,362,Mkt,<CounterMod.Account object at 0x0000000008346198>,{'CashFrozen': 0}
363,000001.SZSE,1,100,100,0,OrderCancel,0,2016-03-14 00:00:00,363,Mkt,<CounterMod.Account object at 0x0000000008346198>,"{'CashFrozen': 0, 'OrderCancelReson': 'Wrong order price!'}"
364,000001.SZSE,1,0.01,100,0,OrderCancel,0,2016-03-14 00:00:00,364,Mkt,<CounterMod.Account object at 0x0000000008346198>,"{'CashFrozen': 0, 'OrderCancelReson': 'Wrong order price!'}"
365,000001.SZSE,1,0,100,100,AllMatched,10.2661305,2016-03-14 00:00:00,365,Mkt,<CounterMod.Account object at 0x0000000008346198>,{'CashFrozen': 0}
366,000001.SZSE,1,0,6000,0,OrderCancel,0,2016-03-14 00:00:00,366,Mkt,<CounterMod.Account object at 0x0000000008346198>,"{'CashFrozen': 0, 'OrderCancelReson': 'CashAvailable not enough!'}"
367,000001.SZSE,1,0,100,0,OrderCancel,0,2016-03-14 00:00:00,367,Mkt,<CounterMod.Account object at 0x0000000008346198>,"{'CashFrozen': 0, 'OrderCancelReson': 'CashAvailable not enough!'}"
368,000001.SZSE,1,0,100,0,OrderCancel,0,2016-03-14 00:00:00,368,Mkt,<CounterMod.Account object at 0x0000000008346198>,"{'CashFrozen': 0, 'OrderCancelReson': 'CashAvailable not enough!'}"
369,000001.SZSE,1,0,10000000000,0,OrderCancel,0,2016-03-15 00:00:00,369,Mkt,<CounterMod.Account object at 0x0000000008346198>,"{'CashFrozen': 0, 'OrderCancelReson': 'CashAvailable not enough!'}"
370,000001.SZSE,0,0,100,100,AllMatched,10.3138405,2016-03-15 00:00:00,370,Mkt,<CounterMod.Account object at 0x0000000008346198>,{'CashFrozen': 0}
371,000001.SZSE,1,100,100,0,OrderCancel,0,2016-03-15 00:00:00,371,Mkt,<CounterMod.Account object at 0x0000000008346198>,"{'CashFrozen': 0, 'OrderCancelReson': 'Wrong order price!'}"
372,000001.SZSE,1,0.01,100,0,OrderCancel,0,2016-03-15 00:00:00,372,Mkt,<CounterMod.Account object at 0x0000000008346198>,"{'CashFrozen': 0, 'OrderCancelReson': 'Wrong order price!'}"
373,000001.SZSE,1,0,100,100,AllMatched,10.3261605,2016-03-15 00:00:00,373,Mkt,<CounterMod.Account object at 0x0000000008346198>,{'CashFrozen': 0}
374,000001.SZSE,1,0,6000,0,OrderCancel,0,2016-03-15 00:00:00,374,Mkt,<CounterMod.Account object at 0x0000000008346198>,"{'CashFrozen': 0, 'OrderCancelReson': 'CashAvailable not enough!'}"
375,000001.SZSE,1,0,100,0,OrderCancel,0,2016-03-15 00:00:00,375,Mkt,<CounterMod.Account object at 0x0000000008346198>,"{'CashFrozen': 0, 'OrderCancelReson': 'CashAvailable not enough!'}"
376,000001.SZSE,1,0,100,0,OrderCancel,0,2016-03-15 00:00:00,376,Mkt,<CounterMod.Account object at 0x0000000008346198>,"{'CashFrozen': 0, 'OrderCancelReson': 'CashAvailable not enough!'}"
377,000001.SZSE,1,0,10000000000,0,OrderCancel,0,2016-03-16 00:00:00,377,Mkt,<CounterMod.Account object at 0x0000000008346198>,"{'CashFrozen': 0, 'OrderCancelReson': 'CashAvailable not enough!'}"
378,000001.SZSE,0,0,100,100,AllMatched,10.3438255,2016-03-16 00:00:00,378,Mkt,<CounterMod.Account object at 0x0000000008346198>,{'CashFrozen': 0}
379,000001.SZSE,1,100,100,0,OrderCancel,0,2016-03-16 00:00:00,379,Mkt,<CounterMod.Account object at 0x0000000008346198>,"{'CashFrozen': 0, 'OrderCancelReson': 'Wrong order price!'}"
380,000001.SZSE,1,0.01,100,0,OrderCancel,0,2016-03-16 00:00:00,380,Mkt,<CounterMod.Account object at 0x0000000008346198>,"{'CashFrozen': 0, 'OrderCancelReson': 'Wrong order price!'}"
381,000001.SZSE,1,0,100,100,AllMatched,10.3561755,2016-03-16 00:00:00,381,Mkt,<CounterMod.Account object at 0x0000000008346198>,{'CashFrozen': 0}
382,000001.SZSE,1,0,6000,0,OrderCancel,0,2016-03-16 00:00:00,382,Mkt,<CounterMod.Account object at 0x0000000008346198>,"{'CashFrozen': 0, 'OrderCancelReson': 'CashAvailable not enough!'}"
383,000001.SZSE,1,0,100,0,OrderCancel,0,2016-03-16 00:00:00,383,Mkt,<CounterMod.Account object at 0x0000000008346198>,"{'CashFrozen': 0, 'OrderCancelReson': 'CashAvailable not enough!'}"
384,000001.SZSE,1,0,100,0,OrderCancel,0,2016-03-16 00:00:00,384,Mkt,<CounterMod.Account object at 0x0000000008346198>,"{'CashFrozen': 0, 'OrderCancelReson': 'CashAvailable not enough!'}"
385,000001.SZSE,1,0,10000000000,0,OrderCancel,0,2016-03-17 00:00:00,385,Mkt,<CounterMod.Account object at 0x0000000008346198>,"{'CashFrozen': 0, 'OrderCancelReson': 'CashAvailable not enough!'}"
386,000001.SZSE,0,0,100,100,AllMatched,10.4137905,2016-03-17 00:00:00,386,Mkt,<CounterMod.Account object at 0x0000000008346198>,{'CashFrozen': 0}
387,000001.SZSE,1,100,100,0,OrderCancel,0,2016-03-17 00:00:00,387,Mkt,<CounterMod.Account object at 0x0000000008346198>,"{'CashFrozen': 0, 'OrderCancelReson': 'Wrong order price!'}"
388,000001.SZSE,1,0.01,100,0,OrderCancel,0,2016-03-17 00:00:00,388,Mkt,<CounterMod.Account object at 0x0000000008346198>,"{'CashFrozen': 0, 'OrderCancelReson': 'Wrong order price!'}"
389,000001.SZSE,1,0,100,100,AllMatched,10.4262105,2016-03-17 00:00:00,389,Mkt,<CounterMod.Account object at 0x0000000008346198>,{'CashFrozen': 0}
390,000001.SZSE,1,0,6000,0,OrderCancel,0,2016-03-17 00:00:00,390,Mkt,<CounterMod.Account object at 0x0000000008346198>,"{'CashFrozen': 0, 'OrderCancelReson': 'CashAvailable not enough!'}"
391,000001.SZSE,1,0,100,0,OrderCancel,0,2016-03-17 00:00:00,391,Mkt,<CounterMod.Account object at 0x0000000008346198>,"{'CashFrozen': 0, 'OrderCancelReson': 'CashAvailable not enough!'}"
392,000001.SZSE,1,0,100,0,OrderCancel,0,2016-03-17 00:00:00,392,Mkt,<CounterMod.Account object at 0x0000000008346198>,"{'CashFrozen': 0, 'OrderCancelReson': 'CashAvailable not enough!'}"
393,000001.SZSE,1,0,10000000000,0,OrderCancel,0,2016-03-18 00:00:00,393,Mkt,<CounterMod.Account object at 0x0000000008346198>,"{'CashFrozen': 0, 'OrderCancelReson': 'CashAvailable not enough!'}"
394,000001.SZSE,0,0,100,100,AllMatched,10.5337305,2016-03-18 00:00:00,394,Mkt,<CounterMod.Account object at 0x0000000008346198>,{'CashFrozen': 0}
395,000001.SZSE,1,100,100,0,OrderCancel,0,2016-03-18 00:00:00,395,Mkt,<CounterMod.Account object at 0x0000000008346198>,"{'CashFrozen': 0, 'OrderCancelReson': 'Wrong order price!'}"
396,000001.SZSE,1,0.01,100,0,OrderCancel,0,2016-03-18 00:00:00,396,Mkt,<CounterMod.Account object at 0x0000000008346198>,"{'CashFrozen': 0, 'OrderCancelReson': 'Wrong order price!'}"
397,000001.SZSE,1,0,100,100,AllMatched,10.5462705,2016-03-18 00:00:00,397,Mkt,<CounterMod.Account object at 0x0000000008346198>,{'CashFrozen': 0}
398,000001.SZSE,1,0,6000,0,OrderCancel,0,2016-03-18 00:00:00,398,Mkt,<CounterMod.Account object at 0x0000000008346198>,"{'CashFrozen': 0, 'OrderCancelReson': 'CashAvailable not enough!'}"
399,000001.SZSE,1,0,100,0,OrderCancel,0,2016-03-18 00:00:00,399,Mkt,<CounterMod.Account object at 0x0000000008346198>,"{'CashFrozen': 0, 'OrderCancelReson': 'CashAvailable not enough!'}"
400,000001.SZSE,1,0,100,0,OrderCancel,0,2016-03-18 00:00:00,400,Mkt,<CounterMod.Account object at 0x0000000008346198>,"{'CashFrozen': 0, 'OrderCancelReson': 'CashAvailable not enough!'}"
401,000001.SZSE,1,0,10000000000,0,OrderCancel,0,2016-03-21 00:00:00,401,Mkt,<CounterMod.Account object at 0x0000000008346198>,"{'CashFrozen': 0, 'OrderCancelReson': 'CashAvailable not enough!'}"
402,000001.SZSE,0,0,100,100,AllMatched,10.7936005,2016-03-21 00:00:00,402,Mkt,<CounterMod.Account object at 0x0000000008346198>,{'CashFrozen': 0}
403,000001.SZSE,1,100,100,0,OrderCancel,0,2016-03-21 00:00:00,403,Mkt,<CounterMod.Account object at 0x0000000008346198>,"{'CashFrozen': 0, 'OrderCancelReson': 'Wrong order price!'}"
404,000001.SZSE,1,0.01,100,0,OrderCancel,0,2016-03-21 00:00:00,404,Mkt,<CounterMod.Account object at 0x0000000008346198>,"{'CashFrozen': 0, 'OrderCancelReson': 'Wrong order price!'}"
405,000001.SZSE,1,0,100,100,AllMatched,10.8064005,2016-03-21 00:00:00,405,Mkt,<CounterMod.Account object at 0x0000000008346198>,{'CashFrozen': 0}
406,000001.SZSE,1,0,6000,0,OrderCancel,0,2016-03-21 00:00:00,406,Mkt,<CounterMod.Account object at 0x0000000008346198>,"{'CashFrozen': 0, 'OrderCancelReson': 'CashAvailable not enough!'}"
407,000001.SZSE,1,0,100,0,OrderCancel,0,2016-03-21 00:00:00,407,Mkt,<CounterMod.Account object at 0x0000000008346198>,"{'CashFrozen': 0, 'OrderCancelReson': 'CashAvailable not enough!'}"
408,000001.SZSE,1,0,100,0,OrderCancel,0,2016-03-21 00:00:00,408,Mkt,<CounterMod.Account object at 0x0000000008346198>,"{'CashFrozen': 0, 'OrderCancelReson': 'CashAvailable not enough!'}"
409,000001.SZSE,1,0,10000000000,0,OrderCancel,0,2016-03-22 00:00:00,409,Mkt,<CounterMod.Account object at 0x0000000008346198>,"{'CashFrozen': 0, 'OrderCancelReson': 'CashAvailable not enough!'}"
410,000001.SZSE,0,0,100,100,AllMatched,10.7136405,2016-03-22 00:00:00,410,Mkt,<CounterMod.Account object at 0x0000000008346198>,{'CashFrozen': 0}
411,000001.SZSE,1,100,100,0,OrderCancel,0,2016-03-22 00:00:00,411,Mkt,<CounterMod.Account object at 0x0000000008346198>,"{'CashFrozen': 0, 'OrderCancelReson': 'Wrong order price!'}"
412,000001.SZSE,1,0.01,100,0,OrderCancel,0,2016-03-22 00:00:00,412,Mkt,<CounterMod.Account object at 0x0000000008346198>,"{'CashFrozen': 0, 'OrderCancelReson': 'Wrong order price!'}"
413,000001.SZSE,1,0,100,100,AllMatched,10.7263605,2016-03-22 00:00:00,413,Mkt,<CounterMod.Account object at 0x0000000008346198>,{'CashFrozen': 0}
414,000001.SZSE,1,0,6000,0,OrderCancel,0,2016-03-22 00:00:00,414,Mkt,<CounterMod.Account object at 0x0000000008346198>,"{'CashFrozen': 0, 'OrderCancelReson': 'CashAvailable not enough!'}"
415,000001.SZSE,1,0,100,0,OrderCancel,0,2016-03-22 00:00:00,415,Mkt,<CounterMod.Account object at 0x0000000008346198>,"{'CashFrozen': 0, 'OrderCancelReson': 'CashAvailable not enough!'}"
416,000001.SZSE,1,0,100,0,OrderCancel,0,2016-03-22 00:00:00,416,Mkt,<CounterMod.Account object at 0x0000000008346198>,"{'CashFrozen': 0, 'OrderCancelReson': 'CashAvailable not enough!'}"
417,000001.SZSE,1,0,10000000000,0,OrderCancel,0,2016-03-23 00:00:00,417,Mkt,<CounterMod.Account object at 0x0000000008346198>,"{'CashFrozen': 0, 'OrderCancelReson': 'CashAvailable not enough!'}"
418,000001.SZSE,0,0,100,100,AllMatched,10.6936505,2016-03-23 00:00:00,418,Mkt,<CounterMod.Account object at 0x0000000008346198>,{'CashFrozen': 0}
419,000001.SZSE,1,100,100,0,OrderCancel,0,2016-03-23 00:00:00,419,Mkt,<CounterMod.Account object at 0x0000000008346198>,"{'CashFrozen': 0, 'OrderCancelReson': 'Wrong order price!'}"
420,000001.SZSE,1,0.01,100,0,OrderCancel,0,2016-03-23 00:00:00,420,Mkt,<CounterMod.Account object at 0x0000000008346198>,"{'CashFrozen': 0, 'OrderCancelReson': 'Wrong order price!'}"
421,000001.SZSE,1,0,100,100,AllMatched,10.7063505,2016-03-23 00:00:00,421,Mkt,<CounterMod.Account object at 0x0000000008346198>,{'CashFrozen': 0}
422,000001.SZSE,1,0,6000,0,OrderCancel,0,2016-03-23 00:00:00,422,Mkt,<CounterMod.Account object at 0x0000000008346198>,"{'CashFrozen': 0, 'OrderCancelReson': 'CashAvailable not enough!'}"
423,000001.SZSE,1,0,100,0,OrderCancel,0,2016-03-23 00:00:00,423,Mkt,<CounterMod.Account object at 0x0000000008346198>,"{'CashFrozen': 0, 'OrderCancelReson': 'CashAvailable not enough!'}"
424,000001.SZSE,1,0,100,0,OrderCancel,0,2016-03-23 00:00:00,424,Mkt,<CounterMod.Account object at 0x0000000008346198>,"{'CashFrozen': 0, 'OrderCancelReson': 'CashAvailable not enough!'}"
425,000001.SZSE,1,0,10000000000,0,OrderCancel,0,2016-03-24 00:00:00,425,Mkt,<CounterMod.Account object at 0x0000000008346198>,"{'CashFrozen': 0, 'OrderCancelReson': 'CashAvailable not enough!'}"
426,000001.SZSE,0,0,100,100,AllMatched,10.5137405,2016-03-24 00:00:00,426,Mkt,<CounterMod.Account object at 0x0000000008346198>,{'CashFrozen': 0}
427,000001.SZSE,1,100,100,0,OrderCancel,0,2016-03-24 00:00:00,427,Mkt,<CounterMod.Account object at 0x0000000008346198>,"{'CashFrozen': 0, 'OrderCancelReson': 'Wrong order price!'}"
428,000001.SZSE,1,0.01,100,0,OrderCancel,0,2016-03-24 00:00:00,428,Mkt,<CounterMod.Account object at 0x0000000008346198>,"{'CashFrozen': 0, 'OrderCancelReson': 'Wrong order price!'}"
429,000001.SZSE,1,0,100,100,AllMatched,10.5262605,2016-03-24 00:00:00,429,Mkt,<CounterMod.Account object at 0x0000000008346198>,{'CashFrozen': 0}
430,000001.SZSE,1,0,6000,0,OrderCancel,0,2016-03-24 00:00:00,430,Mkt,<CounterMod.Account object at 0x0000000008346198>,"{'CashFrozen': 0, 'OrderCancelReson': 'CashAvailable not enough!'}"
431,000001.SZSE,1,0,100,0,OrderCancel,0,2016-03-24 00:00:00,431,Mkt,<CounterMod.Account object at 0x0000000008346198>,"{'CashFrozen': 0, 'OrderCancelReson': 'CashAvailable not enough!'}"
432,000001.SZSE,1,0,100,0,OrderCancel,0,2016-03-24 00:00:00,432,Mkt,<CounterMod.Account object at 0x0000000008346198>,"{'CashFrozen': 0, 'OrderCancelReson': 'CashAvailable not enough!'}"
433,000001.SZSE,1,0,10000000000,0,OrderCancel,0,2016-03-25 00:00:00,433,Mkt,<CounterMod.Account object at 0x0000000008346198>,"{'CashFrozen': 0, 'OrderCancelReson': 'CashAvailable not enough!'}"
434,000001.SZSE,0,0,100,100,AllMatched,10.5837055,2016-03-25 00:00:00,434,Mkt,<CounterMod.Account object at 0x0000000008346198>,{'CashFrozen': 0}
435,000001.SZSE,1,100,100,0,OrderCancel,0,2016-03-25 00:00:00,435,Mkt,<CounterMod.Account object at 0x0000000008346198>,"{'CashFrozen': 0, 'OrderCancelReson': 'Wrong order price!'}"
436,000001.SZSE,1,0.01,100,0,OrderCancel,0,2016-03-25 00:00:00,436,Mkt,<CounterMod.Account object at 0x0000000008346198>,"{'CashFrozen': 0, 'OrderCancelReson': 'Wrong order price!'}"
437,000001.SZSE,1,0,100,100,AllMatched,10.5962955,2016-03-25 00:00:00,437,Mkt,<CounterMod.Account object at 0x0000000008346198>,{'CashFrozen': 0}
438,000001.SZSE,1,0,6000,0,OrderCancel,0,2016-03-25 00:00:00,438,Mkt,<CounterMod.Account object at 0x0000000008346198>,"{'CashFrozen': 0, 'OrderCancelReson': 'CashAvailable not enough!'}"
439,000001.SZSE,1,0,100,0,OrderCancel,0,2016-03-25 00:00:00,439,Mkt,<CounterMod.Account object at 0x0000000008346198>,"{'CashFrozen': 0, 'OrderCancelReson': 'CashAvailable not enough!'}"
440,000001.SZSE,1,0,100,0,OrderCancel,0,2016-03-25 00:00:00,440,Mkt,<CounterMod.Account object at 0x0000000008346198>,"{'CashFrozen': 0, 'OrderCancelReson': 'CashAvailable not enough!'}"
441,000001.SZSE,1,0,10000000000,0,OrderCancel,0,2016-03-28 00:00:00,441,Mkt,<CounterMod.Account object at 0x0000000008346198>,"{'CashFrozen': 0, 'OrderCancelReson': 'CashAvailable not enough!'}"
442,000001.SZSE,0,0,100,100,AllMatched,10.4737605,2016-03-28 00:00:00,442,Mkt,<CounterMod.Account object at 0x0000000008346198>,{'CashFrozen': 0}
443,000001.SZSE,1,100,100,0,OrderCancel,0,2016-03-28 00:00:00,443,Mkt,<CounterMod.Account object at 0x0000000008346198>,"{'CashFrozen': 0, 'OrderCancelReson': 'Wrong order price!'}"
444,000001.SZSE,1,0.01,100,0,OrderCancel,0,2016-03-28 00:00:00,444,Mkt,<CounterMod.Account object at 0x0000000008346198>,"{'CashFrozen': 0, 'OrderCancelReson': 'Wrong order price!'}"
445,000001.SZSE,1,0,100,100,AllMatched,10.4862405,2016-03-28 00:00:00,445,Mkt,<CounterMod.Account object at 0x0000000008346198>,{'CashFrozen': 0}
446,000001.SZSE,1,0,6000,0,OrderCancel,0,2016-03-28 00:00:00,446,Mkt,<CounterMod.Account object at 0x0000000008346198>,"{'CashFrozen': 0, 'OrderCancelReson': 'CashAvailable not enough!'}"
447,000001.SZSE,1,0,100,0,OrderCancel,0,2016-03-28 00:00:00,447,Mkt,<CounterMod.Account object at 0x0000000008346198>,"{'CashFrozen': 0, 'OrderCancelReson': 'CashAvailable not enough!'}"
448,000001.SZSE,1,0,100,0,OrderCancel,0,2016-03-28 00:00:00,448,Mkt,<CounterMod.Account object at 0x0000000008346198>,"{'CashFrozen': 0, 'OrderCancelReson': 'CashAvailable not enough!'}"
449,000001.SZSE,1,0,10000000000,0,OrderCancel,0,2016-03-29 00:00:00,449,Mkt,<CounterMod.Account object at 0x0000000008346198>,"{'CashFrozen': 0, 'OrderCancelReson': 'CashAvailable not enough!'}"
450,000001.SZSE,0,0,100,100,AllMatched,10.4237855,2016-03-29 00:00:00,450,Mkt,<CounterMod.Account object at 0x0000000008346198>,{'CashFrozen': 0}
451,000001.SZSE,1,100,100,0,OrderCancel,0,2016-03-29 00:00:00,451,Mkt,<CounterMod.Account object at 0x0000000008346198>,"{'CashFrozen': 0, 'OrderCancelReson': 'Wrong order price!'}"
452,000001.SZSE,1,0.01,100,0,OrderCancel,0,2016-03-29 00:00:00,452,Mkt,<CounterMod.Account object at 0x0000000008346198>,"{'CashFrozen': 0, 'OrderCancelReson': 'Wrong order price!'}"
453,000001.SZSE,1,0,100,100,AllMatched,10.4362155,2016-03-29 00:00:00,453,Mkt,<CounterMod.Account object at 0x0000000008346198>,{'CashFrozen': 0}
454,000001.SZSE,1,0,6000,0,OrderCancel,0,2016-03-29 00:00:00,454,Mkt,<CounterMod.Account object at 0x0000000008346198>,"{'CashFrozen': 0, 'OrderCancelReson': 'CashAvailable not enough!'}"
455,000001.SZSE,1,0,100,0,OrderCancel,0,2016-03-29 00:00:00,455,Mkt,<CounterMod.Account object at 0x0000000008346198>,"{'CashFrozen': 0, 'OrderCancelReson': 'CashAvailable not enough!'}"
456,000001.SZSE,1,0,100,0,OrderCancel,0,2016-03-29 00:00:00,456,Mkt,<CounterMod.Account object at 0x0000000008346198>,"{'CashFrozen': 0, 'OrderCancelReson': 'CashAvailable not enough!'}"
457,000001.SZSE,1,0,10000000000,0,OrderCancel,0,2016-03-30 00:00:00,457,Mkt,<CounterMod.Account object at 0x0000000008346198>,"{'CashFrozen': 0, 'OrderCancelReson': 'CashAvailable not enough!'}"
458,000001.SZSE,0,0,100,100,AllMatched,10.6936505,2016-03-30 00:00:00,458,Mkt,<CounterMod.Account object at 0x0000000008346198>,{'CashFrozen': 0}
459,000001.SZSE,1,100,100,0,OrderCancel,0,2016-03-30 00:00:00,459,Mkt,<CounterMod.Account object at 0x0000000008346198>,"{'CashFrozen': 0, 'OrderCancelReson': 'Wrong order price!'}"
460,000001.SZSE,1,0.01,100,0,OrderCancel,0,2016-03-30 00:00:00,460,Mkt,<CounterMod.Account object at 0x0000000008346198>,"{'CashFrozen': 0, 'OrderCancelReson': 'Wrong order price!'}"
461,000001.SZSE,1,0,100,100,AllMatched,10.7063505,2016-03-30 00:00:00,461,Mkt,<CounterMod.Account object at 0x0000000008346198>,{'CashFrozen': 0}
462,000001.SZSE,1,0,6000,0,OrderCancel,0,2016-03-30 00:00:00,462,Mkt,<CounterMod.Account object at 0x0000000008346198>,"{'CashFrozen': 0, 'OrderCancelReson': 'CashAvailable not enough!'}"
463,000001.SZSE,1,0,100,0,OrderCancel,0,2016-03-30 00:00:00,463,Mkt,<CounterMod.Account object at 0x0000000008346198>,"{'CashFrozen': 0, 'OrderCancelReson': 'CashAvailable not enough!'}"
464,000001.SZSE,1,0,100,0,OrderCancel,0,2016-03-30 00:00:00,464,Mkt,<CounterMod.Account object at 0x0000000008346198>,"{'CashFrozen': 0, 'OrderCancelReson': 'CashAvailable not enough!'}"
465,000001.SZSE,1,0,10000000000,0,OrderCancel,0,2016-03-31 00:00:00,465,Mkt,<CounterMod.Account object at 0x0000000008346198>,"{'CashFrozen': 0, 'OrderCancelReson': 'CashAvailable not enough!'}"
466,000001.SZSE,0,0,100,100,AllMatched,10.6336805,2016-03-31 00:00:00,466,Mkt,<CounterMod.Account object at 0x0000000008346198>,{'CashFrozen': 0}
467,000001.SZSE,1,100,100,0,OrderCancel,0,2016-03-31 00:00:00,467,Mkt,<CounterMod.Account object at 0x0000000008346198>,"{'CashFrozen': 0, 'OrderCancelReson': 'Wrong order price!'}"
468,000001.SZSE,1,0.01,100,0,OrderCancel,0,2016-03-31 00:00:00,468,Mkt,<CounterMod.Account object at 0x0000000008346198>,"{'CashFrozen': 0, 'OrderCancelReson': 'Wrong order price!'}"
469,000001.SZSE,1,0,100,100,AllMatched,10.6463205,2016-03-31 00:00:00,469,Mkt,<CounterMod.Account object at 0x0000000008346198>,{'CashFrozen': 0}
470,000001.SZSE,1,0,6000,0,OrderCancel,0,2016-03-31 00:00:00,470,Mkt,<CounterMod.Account object at 0x0000000008346198>,"{'CashFrozen': 0, 'OrderCancelReson': 'CashAvailable not enough!'}"
471,000001.SZSE,1,0,100,0,OrderCancel,0,2016-03-31 00:00:00,471,Mkt,<CounterMod.Account object at 0x0000000008346198>,"{'CashFrozen': 0, 'OrderCancelReson': 'CashAvailable not enough!'}"
472,000001.SZSE,1,0,100,0,OrderCancel,0,2016-03-31 00:00:00,472,Mkt,<CounterMod.Account object at 0x0000000008346198>,"{'CashFrozen': 0, 'OrderCancelReson': 'CashAvailable not enough!'}"
473,000001.SZSE,1,0,10000000000,0,OrderCancel,0,2016-04-01 00:00:00,473,Mkt,<CounterMod.Account object at 0x0000000008346198>,"{'CashFrozen': 0, 'OrderCancelReson': 'CashAvailable not enough!'}"
474,000001.SZSE,0,0,100,100,AllMatched,10.6536705,2016-04-01 00:00:00,474,Mkt,<CounterMod.Account object at 0x0000000008346198>,{'CashFrozen': 0}
475,000001.SZSE,1,100,100,0,OrderCancel,0,2016-04-01 00:00:00,475,Mkt,<CounterMod.Account object at 0x0000000008346198>,"{'CashFrozen': 0, 'OrderCancelReson': 'Wrong order price!'}"
476,000001.SZSE,1,0.01,100,0,OrderCancel,0,2016-04-01 00:00:00,476,Mkt,<CounterMod.Account object at 0x0000000008346198>,"{'CashFrozen': 0, 'OrderCancelReson': 'Wrong order price!'}"
477,000001.SZSE,1,0,100,100,AllMatched,10.6663305,2016-04-01 00:00:00,477,Mkt,<CounterMod.Account object at 0x0000000008346198>,{'CashFrozen': 0}
478,000001.SZSE,1,0,6000,0,OrderCancel,0,2016-04-01 00:00:00,478,Mkt,<CounterMod.Account object at 0x0000000008346198>,"{'CashFrozen': 0, 'OrderCancelReson': 'CashAvailable not enough!'}"
479,000001.SZSE,1,0,100,0,OrderCancel,0,2016-04-01 00:00:00,479,Mkt,<CounterMod.Account object at 0x0000000008346198>,"{'CashFrozen': 0, 'OrderCancelReson': 'CashAvailable not enough!'}"
480,000001.SZSE,1,0,100,0,OrderCancel,0,2016-04-01 00:00:00,480,Mkt,<CounterMod.Account object at 0x0000000008346198>,"{'CashFrozen': 0, 'OrderCancelReson': 'CashAvailable not enough!'}"
481,000001.SZSE,1,0,10000000000,0,OrderCancel,0,2016-04-05 00:00:00,481,Mkt,<CounterMod.Account object at 0x0000000008346198>,"{'CashFrozen': 0, 'OrderCancelReson': 'CashAvailable not enough!'}"
482,000001.SZSE,0,0,100,100,AllMatched,10.6936505,2016-04-05 00:00:00,482,Mkt,<CounterMod.Account object at 0x0000000008346198>,{'CashFrozen': 0}
483,000001.SZSE,1,100,100,0,OrderCancel,0,2016-04-05 00:00:00,483,Mkt,<CounterMod.Account object at 0x0000000008346198>,"{'CashFrozen': 0, 'OrderCancelReson': 'Wrong order price!'}"
484,000001.SZSE,1,0.01,100,0,OrderCancel,0,2016-04-05 00:00:00,484,Mkt,<CounterMod.Account object at 0x0000000008346198>,"{'CashFrozen': 0, 'OrderCancelReson': 'Wrong order price!'}"
485,000001.SZSE,1,0,100,100,AllMatched,10.7063505,2016-04-05 00:00:00,485,Mkt,<CounterMod.Account object at 0x0000000008346198>,{'CashFrozen': 0}
486,000001.SZSE,1,0,6000,0,OrderCancel,0,2016-04-05 00:00:00,486,Mkt,<CounterMod.Account object at 0x0000000008346198>,"{'CashFrozen': 0, 'OrderCancelReson': 'CashAvailable not enough!'}"
487,000001.SZSE,1,0,100,0,OrderCancel,0,2016-04-05 00:00:00,487,Mkt,<CounterMod.Account object at 0x0000000008346198>,"{'CashFrozen': 0, 'OrderCancelReson': 'CashAvailable not enough!'}"
488,000001.SZSE,1,0,100,0,OrderCancel,0,2016-04-05 00:00:00,488,Mkt,<CounterMod.Account object at 0x0000000008346198>,"{'CashFrozen': 0, 'OrderCancelReson': 'CashAvailable not enough!'}"
